Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC
organcmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.965,0.999,0.860,0.991,0.953
organcmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.962,1.000,0.874,0.992,0.952
organcmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.962,0.999,0.873,0.992,0.952
organcmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.960,1.000,0.872,0.992,0.952
organcmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.952,0.999,0.866,0.991,0.950
organcmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.959,0.999,0.871,0.992,0.952
organcmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.961,0.999,0.866,0.991,0.952
organcmnist,224,"BioMedCLIP,CONCH,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.956,0.999,0.874,0.992,0.951
organcmnist,224,"BioMedCLIP,CONCH,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.960,0.999,0.873,0.991,0.952
organcmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.964,0.999,0.872,0.992,0.953
organcmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.959,1.000,0.874,0.992,0.952
organcmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.962,0.999,0.879,0.992,0.952
organcmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.958,1.000,0.877,0.992,0.951
organcmnist,224,"BioMedCLIP,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.959,0.999,0.878,0.992,0.951
organcmnist,224,"BioMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.957,0.999,0.871,0.991,0.951
organcmnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.954,0.999,0.858,0.990,0.950
organcmnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.954,0.999,0.867,0.991,0.951
organcmnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.955,0.999,0.869,0.991,0.951
organcmnist,224,"CONCH,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.955,0.999,0.867,0.991,0.951
organcmnist,224,"CONCH,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.954,0.999,0.869,0.991,0.951
organcmnist,224,"CONCH,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.951,0.999,0.866,0.991,0.950
organcmnist,224,"PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.951,0.999,0.870,0.991,0.950
organcmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.960,0.999,0.868,0.991,0.952
organcmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.958,1.000,0.874,0.992,0.951
organcmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.962,0.999,0.876,0.992,0.952
organcmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.960,1.000,0.875,0.992,0.952
organcmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.958,1.000,0.875,0.992,0.951
organcmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.958,0.999,0.872,0.992,0.951
organcmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.960,1.000,0.874,0.992,0.952
organcmnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.955,0.999,0.872,0.991,0.951
organcmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.957,0.999,0.876,0.992,0.951
