Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC
pneumoniamnist,224,"PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.994,0.999,0.936,0.994,0.959
pneumoniamnist,224,"PubMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.994,1.000,0.925,0.991,0.959
pneumoniamnist,224,"rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.990,0.999,0.931,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.985,0.999,0.917,0.995,0.957
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.989,0.999,0.925,0.996,0.957
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.994,1.000,0.938,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.987,0.999,0.910,0.995,0.957
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.994,1.000,0.936,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.994,1.000,0.934,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.985,0.999,0.886,0.988,0.956
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.994,1.000,0.926,0.991,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.931,0.992,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.929,0.991,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.985,0.999,0.912,0.996,0.956
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.994,1.000,0.933,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.934,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.934,0.994,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.925,0.991,0.958
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.989,0.999,0.915,0.996,0.957
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.996,1.000,0.938,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.934,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.934,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.931,0.992,0.958
pneumoniamnist,224,"BioMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.933,0.995,0.958
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.987,0.999,0.904,0.996,0.957
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.992,0.999,0.934,0.995,0.958
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.994,0.999,0.939,0.996,0.959
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.994,1.000,0.934,0.995,0.959
pneumoniamnist,224,"CONCH,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.994,1.000,0.929,0.991,0.959
pneumoniamnist,224,"CONCH,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.990,0.999,0.934,0.995,0.958
pneumoniamnist,224,"PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.994,0.999,0.934,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.989,0.999,0.912,0.995,0.957
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.996,1.000,0.933,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.994,1.000,0.938,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.941,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.926,0.991,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.933,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.994,1.000,0.931,0.995,0.959
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,0.999,0.938,0.994,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.936,0.995,0.958
