Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC
chestmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.950,0.794,0.948,0.792,0.847
chestmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.950,0.831,0.949,0.827,0.868
chestmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.829,0.949,0.828,0.867
chestmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.829,0.949,0.828,0.867
chestmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.950,0.825,0.949,0.819,0.865
chestmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.950,0.837,0.949,0.833,0.872
chestmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.840,0.949,0.832,0.874
chestmnist,224,"BioMedCLIP,CONCH,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.837,0.949,0.831,0.872
chestmnist,224,"BioMedCLIP,CONCH,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.831,0.949,0.827,0.869
chestmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.950,0.826,0.949,0.819,0.865
chestmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.950,0.837,0.949,0.834,0.872
chestmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.836,0.949,0.832,0.872
chestmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.837,0.949,0.834,0.872
chestmnist,224,"BioMedCLIP,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.829,0.949,0.829,0.867
chestmnist,224,"BioMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.838,0.949,0.833,0.873
chestmnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.950,0.824,0.948,0.817,0.864
chestmnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.950,0.838,0.949,0.833,0.873
chestmnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.838,0.949,0.833,0.873
chestmnist,224,"CONCH,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.951,0.838,0.949,0.834,0.873
chestmnist,224,"CONCH,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.831,0.949,0.827,0.868
chestmnist,224,"CONCH,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.836,0.949,0.834,0.872
chestmnist,224,"PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.839,0.949,0.832,0.873
chestmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.950,0.824,0.949,0.819,0.865
chestmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.951,0.838,0.949,0.832,0.873
chestmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.839,0.949,0.831,0.873
chestmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.839,0.949,0.834,0.873
chestmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.829,0.949,0.828,0.867
chestmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.837,0.949,0.834,0.872
chestmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.951,0.839,0.949,0.834,0.873
chestmnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.838,0.949,0.833,0.873
chestmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.838,0.949,0.834,0.873
